公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
6153,嘉聯益科技股份有限公司,嘉聯益,電子零組件業,－,新北市樹林區博愛街248號,86980046,賴偉珍,張家豪,傅賢基,財務長,簡美琪,02-86868868,1992/11/03,2008/01/21,新台幣                 10.0000元,6381776940,638177694,88826433,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,106臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,彭詩玄,陳明煇,Career Tech.　,"No.248, Bo-ai St., Shulin Dist., New Taipei City 238, Taiwan (R.O.C.)Taipei, Taiwan",02-86866998,finance@careergroups.com,www.careergroups.com,傅賢基,財務長,02-86868868,finance@careergroups.com,https://www.careergroups.com/ZH/csr/,https://www.careergroups.com/ZH/Investors/shareholderlist.aspx,63.8177694
6176,瑞儀光電股份有限公司,瑞儀,光電業,－,高雄市前鎮區中六路一號,22101208,王昱超,王昱超,鄧毓璇,經理,潘政仁,07-8216151,1995/07/24,2007/05/15,新台幣                 10.0000元,4650272630,465027263,0,0,合併,每年,董事會,宏遠證券股份有限公司股務代理部,02-23268818,台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,許振隆,陳永祥,ROEC,"No. 1, Central 6th Rd., Qianzhen Dist.Kaohsiung Taiwan R.O.C.",07-8154669,roec@radiant.com.tw,www.radiant.com.tw,鄧毓璇,經理,07-8216151,ir@radiant.com.tw,http://esg.radiant.com.tw/about_operating,https://www.radiant.com.tw/radiant/xhtml/zh/company04.jsf,46.5027263
6177,達麗建設事業股份有限公司,達麗,建材營造,－,台北市中山區建國北路一段96號10樓,4477420,謝志長,李堯芳,廖政雄,公關法務室副總經理,黃志銘,02-25061966,1977/10/04,2013/08/01,新台幣                 10.0000元,4718784110,471878411,0,0,合併,每年,董事會,元大證券(股)公司股務代理部,(02)2586-5859,106台北市大安區敦化南路二段67號地下一樓,立本台灣聯合會計師事務所,許坤錫,李盈盈,"DA-LI CO.,LTD.","10F., No.96, Sec. 1, Jianguo N. Rd., Zhongshan Dist.,Taipei City 10489, Taiwan (R.O.C.)",02-25061989,service.home@da-li.com.tw,http://www.da-li.com.tw,廖政雄,公關法務室副總經理,02-25061966,CH.liao@da-li.com.tw,http://www.da-li.com.tw/contact2.htm,https://www.da-li.com.tw/page/da-li-management/,47.1878411
6191,精成科技股份有限公司,精成科,電子零組件業,－,新北市新店區民權路48-3號4樓,81069921,焦佑衡,陶正國/楊建輝,楊建輝,總經理,翁家玉,(02)2910-8800,1973/02/23,2007/10/19,新台幣                 10.0000元,4743030000,474303000,0,0,合併,每年,股東會,精成科技股份有限公司股務辦事處,(02)27905885,114台北市內湖區行善路398號8樓,勤業眾信聯合會計師事務所,吳恪昌,張至誼,GBM,"4F., No.48-3, Minquan Rd., Xindian Dist.,New Taipei City 231, Taiwan R.O.C.",(02)2912-1616,webmaster@gbmgroup.com,www.gbm.com.tw,翁家玉,財務本部處長,02-29108800,webmaster@gbmgroup.com,https://invest.gbm.com.tw/operations-of-the-corporate-governance/,https://invest.gbm.com.tw/organizational-chart/,47.4303
6213,聯茂電子股份有限公司,聯茂,電子零組件業,－,新竹縣新埔鎮內立里大魯閣路17號,97179403,陳進財,蔡馨(日彗),蔡馨(日彗),總經理,周榮燦,03-5887888,1997/04/10,2008/01/21,新台幣                 10.0000元,3629572180,362957218,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,唐嘉鍵,陳雅琳,ITEQ,"No.17,Daluge Rd., Xinpu Township, Hsinchu County 305, Taiwan R.O.C.Hsinchu,Taiwan, R.O.C　　",03-5892788,ir@iteqcorp.com,www.iteqcorp.com,周榮燦,資深處長,03-5887888,ir@iteqcorp.com,https://www.iteqcorp.com/investor-relations/,https://www.iteqcorp.com/investor-relations/,36.2957218
6214,精誠資訊股份有限公司,精誠,資訊服務業,－,台北市內湖區瑞光路318號,97311466,林隆奮,林隆奮,鍾志&#32675;,財務長暨公司治理主管,程元毅,(02)77201888,1997/01/07,2010/12/30,新台幣                 10.0000元,2722430660,272243066,0,0,合併,每年,董事會,元大證券股份有限公司,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,許秀明,黃惠敏,SYSTEX,"318,Ruiguang Rd., Neihu District,Taipei,Taiwan,R.O.C",(02)77207666,webmaster@systex.com,www.systex.com,杜錦秀,專案處長,(02)77201888,vivianetu@systex.com,http://tw.systex.com/stakeholders/,https://tw.systex.com/corporate-governance/,27.2243066
6239,力成科技股份有限公司,力成,半導體業,－,新竹縣湖口鄉新竹工業區大同路10號,16082267,蔡篤恭,呂肇祥,沈俊宏,財務長,林宥翰,03-5980300,1997/05/15,2004/11/08,新台幣                 10.0000元,7591466340,759146634,0,0,合併,每年,股東會,康和綜合證券股份有限公司,02-87871888,台北市信義區基隆路一段176號B1,勤業眾信聯合會計師事務所,林政治,方蘇立,PTI,"No. 10, Datong Rd., Hsinchu Industrial Park,HuKou Shiang, Hsinchu, Taiwan, R.O.C.",03-5979900,huckshen@pti.com.tw,https://www.pti.com.tw/,沈俊宏,財務長,03-5980300,invest@pti.com.tw,https://www.pti.com.tw/zh/csr/stakeholder/communication,https://www.pti.com.tw/zh/ir/corporate/corporate,75.9146634
6257,矽格股份有限公司,矽格,半導體業,－,新竹縣竹東鎮北興路1段436號,23218022,黃興陽,葉燦鍊,陳祺昌,資深主計長,吳敏弘,03-5959213,1988/12/15,2003/08/25,新台幣                 10.0000元,4839123250,483912325,0,0,合併,每年,董事會,凱基證券(股)公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,李典易,謝智政,SIGURD　　,"NO.436,  SEC.  1,  PEI-SHING RD., 　CHU-TUNG, HSIN-CHU, TAIWAN, R.O.C.　　",03-5944495,services@sigurd.com.tw,www.sigurd.com.tw,林汶,人事行政處副協理,03-5959213分機1514,services@sigurd.com.tw,www.sigurd.com.tw,http://www.sigurd.com.tw,48.3912325
6269,台郡科技股份有限公司,台郡,電子零組件業,－,高雄市大寮區和發產業園區上發五路1號,16347324,鄭明智,David Cheng,熊雅士,財務長,廖怡雯,(07)787-1008,1997/12/19,2003/09/23,新台幣                 10.0000元,3231679810,323167981,0,0,合併,每年,董事會,元大證券股份有限公司,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,廖阿甚,王駿凱,FLEXIUM,"No. 1, Shangfa 5th Rd., Hefa Industrial Park, Daliao Dist.,Kaohsiung City 831132, Taiwan (R.O.C.)",(07)787-7066,ir@flexium.com.tw,https://www.flexium.com.tw,廖怡雯,經理,(07)787-1008轉390303,Eva_liao@flexium.com.tw,https://www.flexium.com.tw/Sustainability/StackHolderEngage?lang=zh-tw,https://www.flexium.com.tw/InvestorSubTwo/Structure?lang=zh-tw,32.3167981
6278,台灣表面黏著科技股份有限公司,台表科,光電業,－,桃園市桃園區大樹里桃鶯路437號,23722471,伍開雲,伍允中,王嘉真,副總,林宏聲,03-2189988,1990/03/24,2010/08/24,新台幣                 10.0000元,2923983530,292398353,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,林冠宏,王方瑜,TSMT,"No.437, Taoying Rd., Taoyuan Dist., Taoyuan City 330, Taiwan (R.O.C.)Taoyuan 330, Taiwan",03-3637131,jane-wang@tsmt.com,www.tsmt.com.tw,王嘉真,副總,03-2189988,jane-wang@tsmt.com,https://www.tsmt.com/communication-channels,https://www.tsmt.com/board-of-directors,29.2398353
6282,康舒科技股份有限公司,康舒,電子零組件業,－,臺北市北投區中央南路2段18號,12341051,許介立,許介立,薛惠文,副總經理,-,(02)2621-7672,1981/07/29,2003/09/08,新台幣                 10.0000元,8586371250,858637125,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,臺北市重慶南路1段83號5樓,安侯建業聯合會計師事務所,簡思娟,王怡文,Acbel,"No. 18, Sec. 2, Zhongyang S. Rd., Beitou Dist.,Taipei City 112, Taiwan (R.O.C)",(02)2898-1712,spokesperson@acbel.com,http://www.acbel.com,陳忠義,副總經理,(02)2621-7672,spokesperson@acbel.com,https://www.acbel.com/article-page/csr-governance-stakeholder,https://www.acbel.com.tw/governance,85.8637125
6285,啟碁科技股份有限公司,啟碁,通信網路業,－,新竹科學園區園區二路20號,97331723,謝宏波,高健榮,宋芬瓊,財務長,林夢如,03-6667799,1996/12/07,2003/09/22,新台幣                 10.0000元,4841030390,484103039,0,0,合併,每年,股東會,啟碁科技股務室,02-6600-7998,台北市內湖區行善路158號,安侯建業聯合會計師事務所,吳俊源,呂倩慧,　WNC　,"20 Park Avenue II, Hsinchu Science Park,Hsinchu 308, Taiwan",03-6667323,spokesman@wnc.com.tw,www.wnc.com.tw,林夢如,代理發言人,03-6667799,molly.lin@wnc.com.tw,http://www.wnc.com.tw/index.php?lang=tw&action=csr&id=9,https://www.wnc.com.tw/investors/corporate-governance/major-internal-policies,48.4103039
6412,群光電能科技股份有限公司,群電,電子零組件業,－,新北市三重區光復路二段 69 號30樓,24284436,呂進宗,曾國華,陳學毅,財務中心副總經理,林曼永,02-66260678,2008/12/24,2013/11/08,新台幣                 10.0000元,4007691260,400769126,0,0,合併,每年,董事會,華南永昌綜合證券(股)公司,02-27186425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,梁華玲,廖福銘,Chicony Power,"30F, No. 69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 241, Taiwan, R.O.C.",02-29958020,public@chiconypower.com,https://www.chiconypower.com/,林曼永,投資人關係資深處長,02-66260678#57220,Pearl_Lin@chiconypower.com,https://www.chiconypower.com/zh-tw/home/CSR,https://www.chiconypower.com/zh-tw/investor/company,40.0769126
6443,元晶太陽能科技股份有限公司,元晶,光電業,－,新北市新店區北新路3段225號8樓,28997300,偉任投資股份有限公司,洪振仁,江郅豪,副總經理,廖偉然,(02)2912-2199,2010/06/24,2015/10/01,新台幣                 10.0000元,5386914660,512796730,0,25894736,合併,每年,股東會,第一金證券(股)公司股務代理部,(02)2563-5711,台北市大安區安和路一段27號6樓,勤業眾信聯合會計師事務所,虞成全,尤盟貴,TSEC,"8F, No. 225, Sec. 3, Beixin Rd., Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)",(02)2917-5399,ir@tsecpv.com,www.tsecpv.com,江郅豪,副總經理,(02)2912-2199,spokesman@tsecpv.com,http://www.tsecpv.com/zh-tw/investors/irCorpGovern/related,－,53.8691466
6446,藥華醫藥股份有限公司,藥華藥,生技醫療業,－,台北市南港區園區街3號13樓,70557655,詹青柳,黃正谷,林國鐘,執行長,羅小惠,02-26557688,2000/05/09,2024/01/25,新台幣                 10.0000元,3421821410,342182141,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,呂倩雯,張巧穎,PEC,"13F, No.3, YuanQu St., NanKang Dist.,Taipei 115, Taiwan",02-26557626,ir@pharmaessentia.com,http://www.PharmaEssentia.com,投資人關係,投資人關係,(02)26557688,ir@pharmaessentia.com,http://www.pharmaessentia.com,https://www.pharmaessentia-esg.com/,34.2182141
6456,GIS Holding Limited,GIS-KY,光電業,KY,苗栗縣竹南鎮科中路12號8樓(訴訟及非訟代理人聯絡處),41420316,周賢穎,徐同炤,林原平,財務長,蔡明宏,037-777939,2011/01/04,2015/06/12,新台幣                 10.0000元,3379398000,337939800,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,胡智華,徐潔如,GIS,"8F, No. 12, Kezhong Road, Zhunan TownshipMiaoli County 350401, Taiwan, R.O.C.",037-777633,ir@gis-touch.com,https://www.gis-touch.com,林原平,財務長,037-777939,ir@gis-touch.com,https://esg.gis-touch.com,https://www.gis-touch.com/c/ir_gov_board.php,33.79398
6505,台塑石化股份有限公司,台塑化,油電燃氣業,－,台北市內湖區南京東路六段380號(A2棟)4樓,86522210,曹明,林克彥,林克彥,總經理,蔡健堂,(02)2712-2211,1992/04/06,2003/12/26,新台幣                 10.0000元,95259596520,9525959652,0,0,合併,每年,董事會,本公司股務組,(02)2718-9898,台北市內湖區南京東路六段380號10樓,安永聯合會計師事務所,張正道,黃建澤,FPCC,"4F, No. 380, Sec. 6, Nanjing E. Rd., Neihu Dist., Taipei City(A2)TAIPEI TAIWAN",(02)2712-3590,fpccir@fpcc.com.tw,WWW.FPCC.COM.TW,藍筱湄,資深管理師,(02)2712-2211,fpccir@fpcc.com.tw,http://www.fpcc.com.tw/tw/corporate/stakeholder,https://www.fpcc.com.tw/tw/corporate/governace,952.5959652
6541,泰福生技股份有限公司,泰福-KY,生技醫療業,KY,"P.O. Box 31119, Grand Pavilion, 802 West Bay Rd., KY1-1205",24797816,盛保熙,Stephen Lam,Stephen Lam,執行長,欒君儀,03-6583899,2013/05/08,2017/10/26,新台幣                 10.0000元,2647673670,264767367,0,0,合併,每年,董事會,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,游淑芬,梁華玲,Tanvex,"6F, No. 12-2, Sec. 2, Shengyi Rd., Zhubei CityHsinchu County, Taiwan (R.O.C.)",03-6589567,contact@tanvex.com,www.tanvex.com,－,－,03-6583899,contact@tanvex.com,?L,https://www.tanvex.com/investor-c.php#sec-2,26.4767367
6550,北極星藥業集團股份有限公司,北極星藥業-KY,生技醫療業,KY,"P.O. Box 309, Ugland House,Grand Cayman, KY1-1104, Cayman",24792045,Digital Capital Inc. (代表人: 徐展平),徐展平,徐展平,董事長代表人暨執行長,陳靜慧,02-2656-2727,2006/02/09,2022/06/06,新台幣                 10.0000元,7704730220,770473022,307065000,0,合併,每年,股東會,中國信託商業銀行代理部,02- 6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,廖容翎,簡汎亞,PG,"7F, NO.298, Ruiguang Rd., Neihu DistTaipei, Taiwan",02-2656-2626,ir@polarispharma.com,www.polarispharma.com,陳靜慧,投資人關係經理,0226562727,ir@polarispharma.com,?L,https://polarispharma.com/investors/,77.0473022
6589,台康生技股份有限公司,台康生技,生技醫療業,－,新北市汐止區康寧街169巷101號,54150737,劉理成,劉理成,劉理成,董事長兼總經理,張志榮,(02)7708-0123,2012/12/21,2025/07/21,新台幣                 10.0000元,3062161660,306216166,55000000,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,游淑芬,顏裕芳,EirGenix,"No.101, Lane 169, Kangning St., Xizhi Dist.New Taipei City 22180, Taiwan (R.O.C.)",(02)7708-1666,IR@eirgenix.com,http://www.eirgenix.com,楊秀權,財務長,(03)620-5088,IR@eirgenix.com,http://www.eirgenix.com,https://zh-tw.eirgenix.com,30.6216166
6592,和潤企業股份有限公司,和潤企業,其他,－,台北市內湖區瑞光路605號10樓,16844548,劉源森,林彥良,楊鎧榮,副總經理,林瑋資深經理,02-2502-4567,1999/05/25,2019/12/09,新台幣                 10.0000元,7231504930,623150493,0,100000000,合併,每年,董事會,台新證券股務代理部,02-2504-8125,台北市中山區建國北路一段96號地下一樓,資誠聯合會計師事務所,蕭春鴛,林佳鴻,HOTAI FINANCE,"10F., No. 605, Ruiguang Rd.,Taipei,Taiwan,R.O.C.",02-2501-0095,HFC-INVESTOR@hfcfinance.com.tw,https://www.hfcfinance.com.tw/,楊鎧榮,副總經理,02-2502-4567,HFC-INVESTOR@hfcfinance.com.tw,https://www.hfcfinance.com.tw/zh-tw/investor/129#cms3,https://www.hfcfinance.com.tw/zh-tw/corporate/122,72.3150493
6757,台灣虎航股份有限公司,台灣虎航,航運業,－,台北市松山區敦化北路405巷123弄3號,54381049,黃世惠,待委任,許致遠,商務長,于煥永,02-7735-6988,2014/04/21,2023/08/15,新台幣                 10.0000元,4595300000,459530000,0,0,個別,每年,董事會,台新證券股務代理部,02-2504-8125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,楊樹芝,紀孟君,TTW,"No. 3, Aly. 123, Ln. 405, Dunhua N. Rd., Songshan Dist.,Taipei City,Taiwan R.O.C",02-2547-5235,pr@tigerairtw.com,https://www.tigerairtw.com,賈瑋中,財務長,0905-207858,ttwstock@tigerairtw.com,https://www.tigerairtw.com,https://www.tigerairtw.com/zh-TW/about-tigerair/about-us,45.953
6770,力晶積成電子製造股份有限公司,力積電,半導體業,－,新竹科學園區新竹市力行一路18號,28112667,黃崇仁,朱憲國,譚仲民,副總經理,邵章榮,03-5795000,2008/04/17,2021/12/06,新台幣                 10.0000元,41889130510,4188913051,0,0,合併,每半會計年度,董事會,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,鍾鳴遠,蔡美貞,PSMC,"No.18, Li-Hsin Rd.1, Hsinchu Science ParkHsinchu, Taiwan, 300-78 R.O.C.",03-6687809,IR@powerchip.com,www.powerchip.com,葉姿吟,專案副理,(03)5795000 ext.2340,IR@powerchip.com,www.powerchip.com,https://esg.powerchip.com/zh-tw/governance/corporate-governance,418.8913051
6789,采鈺科技股份有限公司,采鈺,半導體業,－,新竹科學園區新竹市篤行一路12號,80601119,關欣,關欣,邱建俊,副處長,吳明珊,03-6668788,2003/12/01,2022/06/30,新台幣                 10.0000元,3176571190,317657119,0,0,個別,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林尚志,吳世宗,VisEra,"No. 12, Duxing 1st Rd., East Dist., Hsinchu Science Park,Hsinchu City 300, Taiwan (R.O.C.)",03-6662858,invest@viseratech.com,http://www.viseratech.com,吳明珊,資深經理,03-6668788,invest@viseratech.com,http://www.viseratech.com,https://www.viseratech.com/tw/governance-detail/BoardofDirectors/,31.7657119
6790,永豐餘消費品實業股份有限公司,永豐實,造紙工業,－,臺北市中正區重慶南路2段51號16樓,22327037,何奕達,陳亭蓁,陳佩雯,財務長,顏靜雯,02-21921022,1986/10/29,2021/09/29,新台幣                 10.0000元,2671290210,267129021,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,葉淑娟,陳怡伶,YFYCPG,"16F,51,Sec.2,Chung Ching South RoadTaipei,Taiwan,R.O.C.",02-23224981,ir.cpg@yfycpg.com,https://www.yfycpg.com/,原靖婷,副理,02-21921022#623,ir.cpg@yfycpg.com,https://www.yfycpg.com/zh-TW/esg/stakeholder,https://www.yfycpg.com/zh-TW/esg,26.7129021
